transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,source,email_masked,phone_masked,revenue,year,month,month_name,quarter,day_of_week,is_weekend
6028,1216,Patricia Larson,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-06-26,4,Card,0.25,successful,retail_data2,672d33bfd2f78251bbb8,e585829e4e209df0fc51,150000.0,2025,6,Jun,2,Thursday,False
6029,1670,Joan Miller,106,80000.0,Sofa,Furniture,online,Mumbai,2025-10-04,5,NetBanking,0.4,successful,retail_data2,486e4819854c20c1594e,34b1f8e087e22eabe843,240000.0,2025,10,Oct,4,Saturday,True
6030,1128,Autumn Morgan,102,70000.0,Phone,Electronics,offline,Chennai,2025-05-01,4,UPI,0.15,successful,retail_data2,553531e8748f4124e7a5,10fb177daa2a78e05ab6,238000.0,2025,5,May,2,Thursday,False
6031,1791,Brenda Owens,105,45000.0,Tv,Electronics,online,Bangalore,2026-08-03,4,Card,0.15,successful,retail_data2,45e4abb73d49826eb2fc,b41384bda9e8349a5b00,153000.0,2026,8,Aug,3,Monday,False
6032,1546,Misty Wyatt,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-11-21,1,Card,0.35,successful,retail_data2,960371f343d081fd6d8b,faca98536970e91f7cb8,52000.0,2025,11,Nov,4,Friday,False
6033,1250,Brooke Santiago,104,8000.0,Shoes,Clothing,offline,Delhi,2025-06-25,3,Card,0.35,successful,retail_data2,a985eade7565a74f3fc9,37c25d58fb6205346d3a,15600.0,2025,6,Jun,2,Wednesday,False
6034,1616,Mark Taylor,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-12-19,2,Cash,0.4,successful,retail_data2,9f236cffa123141aacf1,fe926e1fcbb36805fcad,1560.0,2025,12,Dec,4,Friday,False
6035,1232,Tracy Santana,106,80000.0,Sofa,Furniture,online,Delhi,2026-03-04,4,Card,0.4,successful,retail_data2,322282e71fe584f53d31,e3a101a08283f5ede84a,192000.0,2026,3,Mar,1,Wednesday,False
6036,1149,Michael Levine,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-27,3,UPI,0.3,successful,retail_data2,4ace256ae8a1736c5fec,42fd54b15fc5cde88255,94500.0,2026,3,Mar,1,Friday,False
6037,1426,Donna Burns,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-07-01,3,Card,0.1,successful,retail_data2,05f4df07c9b5ba72e33d,4adb8e0850885aa89f38,40500.0,2025,7,Jul,3,Tuesday,False
6038,1828,Sheila Hunt,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-03-13,1,Cash,0.3,successful,retail_data2,1c86d1877fd4afe3d0aa,b58842209a1ad3fef1d2,5600.0,2026,3,Mar,1,Friday,False
6039,1776,Jason Johns,105,45000.0,Tv,Electronics,online,Chennai,2025-05-18,4,Cash,0.3,successful,retail_data2,6d81224c44a264cdaa3d,fafc7846c71500913f27,126000.0,2025,5,May,2,Sunday,True
6040,1888,Bill Nunez,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-10-13,1,Card,0.1,successful,retail_data2,35d4932d46270ad44e22,aacc3ceef584b2828117,7200.0,2025,10,Oct,4,Monday,False
6041,1544,Robert Moore,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-06-01,5,Card,0.25,successful,retail_data2,e9111119c1109c45af90,1d445f55a0b1a2fdcbe5,168750.0,2025,6,Jun,2,Sunday,True
6042,1562,Jacob Moore,104,8000.0,Shoes,Clothing,offline,Chennai,2025-05-27,5,Cash,0.25,successful,retail_data2,c2d0c9dd8d4df9fdfe65,e66c394fe27a02f40f68,30000.0,2025,5,May,2,Tuesday,False
6043,1724,Kelly Adams,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-12-18,4,NetBanking,0.4,successful,retail_data2,e3f2a9c1a3fd3eda3c6b,767b763381875311b08f,192000.0,2025,12,Dec,4,Thursday,False
6044,1152,Howard Barr,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-26,4,Cash,0.2,successful,retail_data2,dd741672e34029d51a55,2c629303f8e2118cacc8,144000.0,2025,10,Oct,4,Sunday,True
6045,1392,William Montgomery,107,50000.0,Dining Table,Furniture,online,Chennai,2025-12-01,5,Cash,0.3,successful,retail_data2,e8fb4c1813857d5086a4,0a6795944970c8eecead,175000.0,2025,12,Dec,4,Monday,False
6046,1321,Daniel Taylor,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-25,4,Card,0.3,successful,retail_data2,da5ea1655d755fe20e81,d57d350538ae508f28b7,196000.0,2025,10,Oct,4,Saturday,True
6047,1985,Allison Garner,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-03,2,Card,0.4,successful,retail_data2,c1ef90ae7467e8d0473f,6a2f75ac9ced759351c0,18000.0,2025,5,May,2,Saturday,True
6048,1857,Kyle Kennedy,104,8000.0,Shoes,Clothing,online,Mumbai,2025-07-19,2,UPI,0.05,successful,retail_data2,f69e7125962737c72c30,51a7be2a80f460831b5e,15200.0,2025,7,Jul,3,Saturday,True
6049,1228,William Case,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-03-08,2,Card,0.35,successful,retail_data2,3feee0b74133a43b24a0,ff19253798de8af9b517,325000.0,2025,3,Mar,1,Saturday,True
6050,1294,Peter Reed,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-04-02,1,NetBanking,0.35,successful,retail_data2,5eb01e4553ba7f9bbcda,b7b595c92c93a3c18d58,162500.0,2026,4,Apr,2,Thursday,False
6051,1528,Zachary Curry,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-10-03,4,UPI,0.15,successful,retail_data2,5ea00bf1a091bfea5e72,ef3f6feb34761d84d773,153000.0,2025,10,Oct,4,Friday,False
6052,1249,Brittany Ortega,107,50000.0,Dining Table,Furniture,online,Chennai,2026-02-01,3,NetBanking,0.25,successful,retail_data2,cce0461f48815aebaeca,ad4ce6e8728f7dd7c7e5,112500.0,2026,2,Feb,1,Sunday,True
6053,1250,Brooke Santiago,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-04-01,5,UPI,0.35,successful,retail_data2,a985eade7565a74f3fc9,37c25d58fb6205346d3a,162500.0,2026,4,Apr,2,Wednesday,False
6054,1765,Holly Bennett,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-05-24,3,NetBanking,0.1,successful,retail_data2,afc28f0a603797f6aa5d,5f359d29d8e6a0b340c6,121500.0,2025,5,May,2,Saturday,True
6055,1237,Amanda Smith,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-08-23,4,UPI,0.05,successful,retail_data2,e13559ad0f839c5b49af,7c138d94e0ea0504dade,247000.0,2025,8,Aug,3,Saturday,True
6056,1615,Mark Charles,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-06-10,3,Card,0.4,successful,retail_data2,c963a4282cd7bf82a5da,cbc168b0ff69d92065ff,81000.0,2025,6,Jun,2,Tuesday,False
6057,1741,Sandra Morales,105,45000.0,Tv,Electronics,online,Hyderabad,2025-11-20,2,Cash,0.2,successful,retail_data2,d4426c25bc717f02a6b1,0b08c37b691dbef7610e,72000.0,2025,11,Nov,4,Thursday,False
6058,1402,Alyssa Hopkins,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-05-17,3,Cash,0.35,successful,retail_data2,72a892b90e4896fe5fa3,a6d95244cae63efa1ca9,15600.0,2025,5,May,2,Saturday,True
6059,1185,Ian Park,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-24,2,UPI,0.15,successful,retail_data2,b20b9face0cc1d0c90b2,f3e07acc8338f1509a39,76500.0,2025,6,Jun,2,Tuesday,False
6060,1028,Katie Robbins,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-03-04,2,Card,0.25,successful,retail_data2,05caaa138fb4f89a2360,feb645911f52a93650d8,22500.0,2026,3,Mar,1,Wednesday,False
6061,1911,Marc Morales,104,8000.0,Shoes,Clothing,offline,Delhi,2026-02-26,3,Cash,0.1,successful,retail_data2,85c004a993af3a093a45,da2b2c0baea95224d2c9,21600.0,2026,2,Feb,1,Thursday,False
6062,1728,Jeff Walton,106,80000.0,Sofa,Furniture,offline,Chennai,2025-07-09,4,Card,0.4,successful,retail_data2,3c05e84bebd23f2b281d,d8b214c34c3b86b9a305,192000.0,2025,7,Jul,3,Wednesday,False
6063,1805,Joshua Thomas,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-08-11,2,NetBanking,0.15,successful,retail_data2,92c6cf8a49b4b5dfebd2,539205a801532a103f15,25500.0,2025,8,Aug,3,Monday,False
6064,1003,Alexandria Nelson,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-03-30,4,UPI,0.25,successful,retail_data2,64b43c25353506d24ce0,ee4c4f5bbc00cfaa6f41,195000.0,2026,3,Mar,1,Monday,False
6065,1276,Thomas Williamson,105,45000.0,Tv,Electronics,online,Mumbai,2025-04-24,4,UPI,0.3,successful,retail_data2,4df459452b99bbd1c441,95e48ec8dcae09622ffe,126000.0,2025,4,Apr,2,Thursday,False
6066,1165,Alexis Wilson,105,45000.0,Tv,Electronics,online,Delhi,2026-01-17,3,UPI,0.4,successful,retail_data2,86250b37cab417adab3f,6ebf98c7dd2b8508b828,81000.0,2026,1,Jan,1,Saturday,True
6067,1852,Henry Wyatt,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-06,3,UPI,0.05,successful,retail_data2,e1c3aed3841f6d61d4c3,75651f10e09eb70411b4,3705.0,2026,1,Jan,1,Tuesday,False
6068,1211,David Kelly,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-10,1,Cash,0.1,successful,retail_data2,8a51a51ace121020f41c,3697e2d1b355335b5258,1170.0,2025,7,Jul,3,Thursday,False
6069,1500,John Torres,102,70000.0,Phone,Electronics,online,Mumbai,2025-12-01,5,Card,0.35,successful,retail_data2,5ee9a4dd2c90704b9802,a6eda5759e0ee247efb7,227500.0,2025,12,Dec,4,Monday,False
6070,1710,Dale Black,102,70000.0,Phone,Electronics,offline,Chennai,2025-12-17,2,Card,0.05,successful,retail_data2,8278d687e53faac62480,c45381465473aa4d301f,133000.0,2025,12,Dec,4,Wednesday,False
6071,1675,Karen Cain,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-04-08,1,UPI,0.15,successful,retail_data2,456052a28a7c013c3fd9,3b5f2b4b6d48e1f5c95b,38250.0,2025,4,Apr,2,Tuesday,False
6072,1494,Pamela Wong,103,1300.0,Shirt,Clothing,online,Chennai,2025-06-04,5,UPI,0.2,successful,retail_data2,cedfd6aa51fe451fba55,94a293baba43ab13e403,5200.0,2025,6,Jun,2,Wednesday,False
6073,1288,Connor Rose,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-05-25,2,Cash,0.4,successful,retail_data2,fc1e1e301de23beaf669,c417b27555ec9ab441e8,54000.0,2025,5,May,2,Sunday,True
6074,1512,David Kent,107,50000.0,Dining Table,Furniture,online,Delhi,2026-02-03,3,UPI,0.15,successful,retail_data2,b7692065b751307f4725,b5c71228dd57f3063600,127500.0,2026,2,Feb,1,Tuesday,False
6075,1873,Mitchell Johnson,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-07-24,2,NetBanking,0.3,successful,retail_data2,ae50b6b28f5af28fedbc,4eac3854ee9be8913d20,91000.0,2025,7,Jul,3,Thursday,False
6076,1706,Kathryn Stokes,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-01-13,5,NetBanking,0.15,successful,retail_data2,a417eed09f840cbfc8d3,087d900b33b7de14a960,191250.0,2026,1,Jan,1,Tuesday,False
6077,1675,Karen Cain,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-15,4,NetBanking,0.35,successful,retail_data2,456052a28a7c013c3fd9,3b5f2b4b6d48e1f5c95b,208000.0,2025,8,Aug,3,Friday,False
6078,1722,Shari House,104,8000.0,Shoes,Clothing,online,Bangalore,2025-08-30,4,NetBanking,0.2,successful,retail_data2,c91b024b2f7c0c08acd6,f586352f5030d431ff9d,25600.0,2025,8,Aug,3,Saturday,True
6079,1699,Benjamin Butler,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-07-07,5,Cash,0.1,successful,retail_data2,2acf7ba3d80997da78bd,4d2cbc845a16ee57a1ce,292500.0,2025,7,Jul,3,Monday,False
6080,1198,Christopher Villa,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-12,1,UPI,0.2,successful,retail_data2,60855d79c1ead0e118dd,749ba454a2e786052401,36000.0,2025,9,Sep,3,Friday,False
6081,1371,Kayla Luna,103,1300.0,Shirt,Clothing,online,Chennai,2025-11-10,2,Cash,0.05,successful,retail_data2,d94ab1f41122efbebaf8,c505babac89e50120954,2470.0,2025,11,Nov,4,Monday,False
6082,1342,Hunter Adams,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-04-02,2,UPI,0.2,successful,retail_data2,a987c1dea30572062d8f,d2b16a540c6620fdd39a,400000.0,2026,4,Apr,2,Thursday,False
6083,1897,Spencer Carpenter,105,45000.0,Tv,Electronics,offline,Delhi,2025-07-16,1,NetBanking,0.4,successful,retail_data2,f980dfe7c1f48a8bbf92,fb010d3750f13b21b15e,27000.0,2025,7,Jul,3,Wednesday,False
6084,1172,Cody Fleming,106,80000.0,Sofa,Furniture,online,Delhi,2025-08-25,2,Card,0.2,successful,retail_data2,decfbffdca882093ffcd,8ee55c92c75758a4588b,128000.0,2025,8,Aug,3,Monday,False
6085,1495,Ashley Mitchell,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-07-12,1,UPI,0.1,successful,retail_data2,a6c53bb4947fdfa483e0,33f6c1b2f2f9d83beca6,40500.0,2025,7,Jul,3,Saturday,True
6086,1473,Ashley Dawson,104,8000.0,Shoes,Clothing,offline,Delhi,2025-12-17,5,NetBanking,0.3,successful,retail_data2,1ad25887f9b984de5374,d7b61cb87a19b1484d04,28000.0,2025,12,Dec,4,Wednesday,False
6087,1285,Ryan Dawson,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-07-08,3,UPI,0.15,successful,retail_data2,c71055eb0ba2271c13b3,4c3842cd122da9156a20,127500.0,2025,7,Jul,3,Tuesday,False
6088,1909,Richard Smith,104,8000.0,Shoes,Clothing,offline,Delhi,2026-01-20,5,Card,0.05,successful,retail_data2,52007258dc397d333f76,355a76e2c40194f61df8,38000.0,2026,1,Jan,1,Tuesday,False
6089,1446,Patrick Conner,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-05-22,3,Cash,0.05,successful,retail_data2,8918096c0d5fc96ef1c0,a5c92fbc2b9c746cfa94,22800.0,2025,5,May,2,Thursday,False
6090,1025,Michael Young,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-09,1,UPI,0.4,successful,retail_data2,6ab3c1749b12d03477cd,f815a5132c11453799ab,39000.0,2025,5,May,2,Friday,False
6091,1530,Edward Murphy,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-10-01,3,NetBanking,0.05,successful,retail_data2,ea092ddf89c92488820a,756cc4857f1afcc75312,3705.0,2026,10,Oct,4,Thursday,False
6092,1170,Nathan Richardson,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-11-03,3,UPI,0.1,successful,retail_data2,05884a1d6ac6204579bd,8c7879332de6d489618b,135000.0,2025,11,Nov,4,Monday,False
6093,1140,Jessica Underwood,102,70000.0,Phone,Electronics,online,Chennai,2025-10-19,4,UPI,0.4,successful,retail_data2,275168ef898373c264f0,90799ddda5a4ae111e3e,168000.0,2025,10,Oct,4,Sunday,True
6094,1619,Jon Perry,107,50000.0,Dining Table,Furniture,online,Chennai,2026-02-21,4,UPI,0.05,successful,retail_data2,8b932f851aae0e033514,7783f15f891dca02e4e4,190000.0,2026,2,Feb,1,Saturday,True
6095,1375,Kevin Rodriguez,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-11-17,4,NetBanking,0.3,successful,retail_data2,bd64b0db4c2a857fa68b,b84c4bd1e1dff85fa17f,182000.0,2025,11,Nov,4,Monday,False
6096,1642,Jeffrey Taylor,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-01,1,Card,0.35,successful,retail_data2,c624f65bce3be3a342a7,2a98a572f92baaa9dc85,29250.0,2026,2,Feb,1,Sunday,True
6097,1154,Tammy Mitchell,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-20,3,NetBanking,0.4,successful,retail_data2,16c699f5919b4c7a231e,147dd29295bfaacd4ef8,144000.0,2025,12,Dec,4,Saturday,True
6098,1376,Mark Clark,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-05,1,NetBanking,0.15,successful,retail_data2,50e94879775be2105d1a,cebeeb526364865ac1fb,38250.0,2025,9,Sep,3,Friday,False
6099,1552,Cynthia Buchanan,103,1300.0,Shirt,Clothing,offline,Chennai,2025-11-16,5,Cash,0.1,successful,retail_data2,0264a8d0266f4379f1fd,021d91c1474baed7b9c2,5850.0,2025,11,Nov,4,Sunday,True
6100,1693,Deanna Mcguire,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-09-18,1,Cash,0.15,successful,retail_data2,566e0742822ed5b566f5,1286bb0ce4667baa3f09,1105.0,2025,9,Sep,3,Thursday,False
6101,1266,Janice Parker,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-08-03,5,UPI,0.3,successful,retail_data2,abb2e77bf40a73e39752,258cb8dfc590429b3a21,4550.0,2025,8,Aug,3,Sunday,True
6102,1624,Krista Miller,105,45000.0,Tv,Electronics,offline,Chennai,2025-10-18,5,NetBanking,0.35,successful,retail_data2,b9a7f403df086085ac5c,35d06bd5f507c2c86d57,146250.0,2025,10,Oct,4,Saturday,True
6103,1594,Mike Chase,102,70000.0,Phone,Electronics,offline,Mumbai,2025-05-30,1,Card,0.2,successful,retail_data2,5ba0e63c33a40bf875a9,896355e05de05807a4f5,56000.0,2025,5,May,2,Friday,False
6104,1321,Daniel Taylor,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-05-15,2,UPI,0.05,successful,retail_data2,da5ea1655d755fe20e81,d57d350538ae508f28b7,123500.0,2025,5,May,2,Thursday,False
6105,1398,Nancy Howell,105,45000.0,Tv,Electronics,online,Bangalore,2026-03-13,4,Card,0.4,successful,retail_data2,52ab084e80ce7b4e8213,aa1420291068f7c5dc4a,108000.0,2026,3,Mar,1,Friday,False
6106,1288,Connor Rose,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-06-23,4,UPI,0.05,successful,retail_data2,fc1e1e301de23beaf669,c417b27555ec9ab441e8,950000.0,2025,6,Jun,2,Monday,False
6107,1308,Stephanie Young,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-12-25,1,NetBanking,0.1,successful,retail_data2,f0d6367a4393b60b762d,6adef15b26e76eb91ecf,40500.0,2025,12,Dec,4,Thursday,False
6108,1056,Dana Perry,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-17,5,NetBanking,0.3,successful,retail_data2,9d86fa15a9b97d054b86,667e1e079df4ae38c5c3,157500.0,2026,3,Mar,1,Tuesday,False
6109,1096,Andrew Hardy,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-26,3,NetBanking,0.1,successful,retail_data2,57acf5dc68df698a870f,646082dd786479366413,121500.0,2025,11,Nov,4,Wednesday,False
6110,1086,Samuel George,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-19,1,Cash,0.35,successful,retail_data2,565aca90d8d3eeb36c53,c898ed96cb23b7875b10,162500.0,2025,10,Oct,4,Sunday,True
6111,1599,Breanna Clements,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-07-25,4,NetBanking,0.3,successful,retail_data2,3d87c8f3bd5e5ae3ccd3,376eb072d3f24fccca86,140000.0,2025,7,Jul,3,Friday,False
6112,1563,Kurt Mccoy,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-10-03,3,Cash,0.35,successful,retail_data2,18d6d56ac9fdf26e59e5,7fa90a2ea52f17ad4bf1,29250.0,2025,10,Oct,4,Friday,False
6113,1778,Joseph Tucker,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-06-28,5,NetBanking,0.25,successful,retail_data2,cc91ff15b9072a6725fb,d91eb15b9dd5cf7698d9,168750.0,2025,6,Jun,2,Saturday,True
6114,1153,Thomas Sanchez,105,45000.0,Tv,Electronics,online,Mumbai,2025-08-28,4,UPI,0.15,successful,retail_data2,26086a95718a3c95ec53,f2281c1b67341d476454,153000.0,2025,8,Aug,3,Thursday,False
6115,1957,Curtis Fischer,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-11-17,2,NetBanking,0.2,successful,retail_data2,b86d7f5c34189d98a221,bc49410e8ff929263c1a,12800.0,2025,11,Nov,4,Monday,False
6116,1299,Keith Bennett,105,45000.0,Tv,Electronics,offline,Chennai,2026-02-23,2,NetBanking,0.35,successful,retail_data2,3ff2754b2396e6edb340,042a69553a8f53716872,58500.0,2026,2,Feb,1,Monday,False
6117,1092,Darrell Hines,102,70000.0,Phone,Electronics,online,Chennai,2025-12-12,2,Card,0.1,successful,retail_data2,c50c77208f555ef9354f,afaa86efc1927da0e270,126000.0,2025,12,Dec,4,Friday,False
6118,1551,Pamela Rodriguez,102,70000.0,Phone,Electronics,offline,Bangalore,2025-10-26,5,NetBanking,0.15,successful,retail_data2,627e11f7c3e41c96de60,80e7e2bdfccdee177997,297500.0,2025,10,Oct,4,Sunday,True
6119,1557,Henry Jones,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-11-01,5,Card,0.3,successful,retail_data2,a4f3e0824e96371cd321,d6391e39dc50b16ed859,227500.0,2025,11,Nov,4,Saturday,True
6120,1494,Pamela Wong,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-08-12,1,Card,0.2,successful,retail_data2,cedfd6aa51fe451fba55,94a293baba43ab13e403,36000.0,2025,8,Aug,3,Tuesday,False
6121,1775,Christopher Garcia,104,8000.0,Shoes,Clothing,online,Mumbai,2026-03-30,1,Card,0.15,successful,retail_data2,a0d1d021e2a20980477b,f60c391d3d10a785a237,6800.0,2026,3,Mar,1,Monday,False
6122,1515,Judy Bishop,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-02-07,2,NetBanking,0.4,successful,retail_data2,b47d6d8da35b59fd9798,8a2d2e4fbdf0b29db91b,60000.0,2026,2,Feb,1,Saturday,True
6123,1090,Richard Walker,106,80000.0,Sofa,Furniture,online,Chennai,2025-04-27,3,UPI,0.4,successful,retail_data2,ec1e6f784763fb133391,c6c057e1d6e2b24816e9,144000.0,2025,4,Apr,2,Sunday,True
6124,1832,Crystal Mays,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-02-17,1,Card,0.15,successful,retail_data2,831d0043ecfea4a42f35,70761825329c3a197fd3,6800.0,2026,2,Feb,1,Tuesday,False
6125,1297,Travis Wilson,102,70000.0,Phone,Electronics,offline,Chennai,2026-03-22,5,Card,0.3,successful,retail_data2,b0acb12d5add030a5e7f,f60cf99978f2c2e1ff77,245000.0,2026,3,Mar,1,Sunday,True
6126,1650,Andre Lamb,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-03,5,Card,0.05,successful,retail_data2,c90247b3b3e59dc21dda,c4d610910fa4c2967a4d,6175.0,2026,3,Mar,1,Tuesday,False
6127,1005,Elizabeth Contreras,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-25,4,Card,0.25,successful,retail_data2,7e21b0c25d8c9c38d4c6,068058549e27f029d568,150000.0,2026,3,Mar,1,Wednesday,False
6128,1821,Frank Bean,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-11,4,Card,0.4,successful,retail_data2,98a30b8099492f421c8b,4d367328f3c307d83364,36000.0,2026,4,Apr,2,Saturday,True
6129,2000,Gary Morton,102,70000.0,Phone,Electronics,online,Chennai,2025-10-07,2,Cash,0.3,successful,retail_data2,f53f7d14e6822ee223ad,f88879ba03cbf9ff1aff,98000.0,2025,10,Oct,4,Tuesday,False
6130,1543,Victoria Moore,102,70000.0,Phone,Electronics,offline,Mumbai,2026-02-20,3,Cash,0.1,successful,retail_data2,a6b8e53978c12ffc58e9,752ff5d080e597c0cc4a,189000.0,2026,2,Feb,1,Friday,False
6131,1894,Marcus Bentley,105,45000.0,Tv,Electronics,offline,Delhi,2026-01-24,1,Card,0.1,successful,retail_data2,f9f3be8e38cc2aa4628b,8df9c37c5599fce24c40,40500.0,2026,1,Jan,1,Saturday,True
6132,1850,Jasmine Rose,105,45000.0,Tv,Electronics,online,Bangalore,2025-10-27,3,Cash,0.25,successful,retail_data2,e9ba5e03d3863b3d7c46,5ef40b0d1842232f180f,101250.0,2025,10,Oct,4,Monday,False
6133,1667,Maria Tate,104,8000.0,Shoes,Clothing,offline,Delhi,2026-02-21,4,UPI,0.3,successful,retail_data2,445e164a9d5e946036a5,1c19709bab6c91ff5387,22400.0,2026,2,Feb,1,Saturday,True
6134,1763,Daniel Washington,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-07-10,4,UPI,0.2,successful,retail_data2,23c2f7a433b9937e6b70,a83167253d918740d8c4,160000.0,2025,7,Jul,3,Thursday,False
6135,1129,Richard Kelly,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-05-29,2,NetBanking,0.2,successful,retail_data2,ef7d62cddb556203bb49,834bda803590baa85af8,12800.0,2025,5,May,2,Thursday,False
6136,1192,Tracy Gross,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-17,4,Card,0.1,successful,retail_data2,13df15e2a29a1ff56ea4,9b3e87f016cfc87a587b,162000.0,2026,2,Feb,1,Tuesday,False
6137,1830,Sandra Gray,106,80000.0,Sofa,Furniture,online,Bangalore,2025-06-01,4,UPI,0.25,successful,retail_data2,835df82baf5215596ac6,d134290257bba86341b1,240000.0,2025,6,Jun,2,Sunday,True
6138,1726,Heather Hill,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-03-02,2,UPI,0.25,successful,retail_data2,81c9e3ce4e69f9be415b,c22f25b0b12555619831,75000.0,2026,3,Mar,1,Monday,False
6139,1582,Kevin Bryan,101,250000.0,Laptop,Electronics,offline,Delhi,2026-02-07,5,Cash,0.1,successful,retail_data2,002f03415d1fa41c1d94,64858b0a0f250087ce28,1125000.0,2026,2,Feb,1,Saturday,True
